Entity,Code,Date,Daily new confirmed cases of COVID-19 per million people,Daily new confirmed cases of COVID-19 per million people Annotations
Benin,BEN,2020-07-27,6.269,
Benin,BEN,2020-07-28,0,
Benin,BEN,2020-07-29,0,
Benin,BEN,2020-07-30,0,
Benin,BEN,2020-07-31,0,
Benin,BEN,2020-08-01,2.887,
Benin,BEN,2020-08-02,0,
Benin,BEN,2020-08-03,0,
Benin,BEN,2020-08-04,0,
Benin,BEN,2020-08-05,8.991,
Benin,BEN,2020-08-06,0,
Benin,BEN,2020-08-07,1.815,
Benin,BEN,2020-08-08,0,
Benin,BEN,2020-08-09,0,
Benin,BEN,2020-08-10,0,
Benin,BEN,2020-08-11,0,
Benin,BEN,2020-08-12,5.362,
Benin,BEN,2020-08-13,0,
Benin,BEN,2020-08-14,0,
Benin,BEN,2020-08-15,0,
Benin,BEN,2020-08-16,5.114,
Benin,BEN,2020-08-17,0,
Benin,BEN,2020-08-18,0,
Benin,BEN,2020-08-19,0,
Benin,BEN,2020-08-20,0,
Benin,BEN,2020-08-21,2.64,
Benin,BEN,2020-08-22,0,
Benin,BEN,2020-08-23,1.65,
Benin,BEN,2020-08-24,0,
Benin,BEN,2020-08-25,0,
Benin,BEN,2020-08-26,0,
Benin,BEN,2020-08-27,2.475,
Benin,BEN,2020-08-28,0,
Benin,BEN,2020-08-29,0,
Benin,BEN,2020-08-30,0,
Benin,BEN,2020-08-31,0,
Benin,BEN,2020-09-01,0,
Benin,BEN,2020-09-02,0,
Benin,BEN,2020-09-03,4.042,
Benin,BEN,2020-09-04,0,
Benin,BEN,2020-09-05,0,
Benin,BEN,2020-09-06,1.567,
Benin,BEN,2020-09-07,0,
Benin,BEN,2020-09-08,0,
Benin,BEN,2020-09-09,0,
Benin,BEN,2020-09-10,2.392,
Benin,BEN,2020-09-11,0,
Benin,BEN,2020-09-12,0,
Benin,BEN,2020-09-13,0,
Benin,BEN,2020-09-14,2.062,
Benin,BEN,2020-09-15,0,
Bermuda,BMU,2020-03-20,32.117,
Bermuda,BMU,2020-03-21,0,
Bermuda,BMU,2020-03-22,0,
Bermuda,BMU,2020-03-23,64.233,
Bermuda,BMU,2020-03-24,0,
Bermuda,BMU,2020-03-25,0,
Bermuda,BMU,2020-03-26,0,
Bermuda,BMU,2020-03-27,144.525,
Bermuda,BMU,2020-03-28,32.117,
Bermuda,BMU,2020-03-29,80.292,
Bermuda,BMU,2020-03-30,0,
Bermuda,BMU,2020-03-31,80.292,
Bermuda,BMU,2020-04-01,80.292,
Bermuda,BMU,2020-04-02,0,
Bermuda,BMU,2020-04-03,48.175,
Bermuda,BMU,2020-04-04,0,
Bermuda,BMU,2020-04-05,32.117,
Bermuda,BMU,2020-04-06,0,
Bermuda,BMU,2020-04-07,32.117,
Bermuda,BMU,2020-04-08,0,
Bermuda,BMU,2020-04-09,0,
Bermuda,BMU,2020-04-10,144.525,
Bermuda,BMU,2020-04-11,0,
Bermuda,BMU,2020-04-12,32.117,
Bermuda,BMU,2020-04-13,112.408,
Bermuda,BMU,2020-04-14,0,
Bermuda,BMU,2020-04-15,0,
Bermuda,BMU,2020-04-16,385.4,
Bermuda,BMU,2020-04-17,32.117,
Bermuda,BMU,2020-04-18,0,
Bermuda,BMU,2020-04-19,48.175,
Bermuda,BMU,2020-04-20,0,
Bermuda,BMU,2020-04-21,0,
Bermuda,BMU,2020-04-22,192.7,
Bermuda,BMU,2020-04-23,16.058,
Bermuda,BMU,2020-04-24,0,
Bermuda,BMU,2020-04-25,0,
Bermuda,BMU,2020-04-26,0,
Bermuda,BMU,2020-04-27,160.583,
Bermuda,BMU,2020-04-28,16.058,
Bermuda,BMU,2020-04-29,0,
